Content,output_dir,file name,input_file,language,count,random_sequences,include_letters,include_numbers,include_symbols,length,random,format,thread_count,extension,skew_angle,random_skew,use_wikipedia,blur,random_blur,background,handwritten,name_format,distorsion,distorsion_orientation,width,alignment,orientation,text_color,space_width,margins,fit,font,case,MS-OCR eng. result,Raw Score
"Hello, I'm Pablo from UiPath",out/,"Hello, I'm Pablo from UiPath_63.jpg",texts\test.txt,en,100,False,False,False,False,1,False,32,1,jpg,0,False,False,1.2834418323957575,True,0,False,0,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,\\Mac\Home\Documents\UiPath\OCR_testing_tool\project_folder\TextRecogDataGen\TextRecogDataGen\fonts\latin\OpenSans-Regular.ttf,,Hello. Crn Pablo frorn UtPath,0.771929824561403
"Hello, I'm Pablo from UiPath",out/,"Hello, I'm Pablo from UiPath_64.jpg",texts\test.txt,en,100,False,False,False,False,1,False,32,1,jpg,0,False,False,0.17028332968596516,True,0,False,0,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,\\Mac\Home\Documents\UiPath\OCR_testing_tool\project_folder\TextRecogDataGen\TextRecogDataGen\fonts\latin\OpenSans-Regular.ttf,,"Hello, I'm Pablo from UiPath",1
"Hello, I'm Pablo from UiPath",out/,"Hello, I'm Pablo from UiPath_65.jpg",texts\test.txt,en,100,False,False,False,False,1,False,32,1,jpg,0,False,False,1.6935632009156016,True,0,False,0,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,\\Mac\Home\Documents\UiPath\OCR_testing_tool\project_folder\TextRecogDataGen\TextRecogDataGen\fonts\latin\OpenSans-Regular.ttf,,rm I-.hPath,0.307692307692308
"Hello, I'm Pablo from UiPath",out/,"Hello, I'm Pablo from UiPath_66.jpg",texts\test.txt,en,100,False,False,False,False,1,False,32,1,jpg,0,False,False,3.91736804533637,True,0,False,0,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,\\Mac\Home\Documents\UiPath\OCR_testing_tool\project_folder\TextRecogDataGen\TextRecogDataGen\fonts\latin\OpenSans-Regular.ttf,,Failed to Read,0
"Hello, I'm Pablo from UiPath",out/,"Hello, I'm Pablo from UiPath_67.jpg",texts\test.txt,en,100,False,False,False,False,1,False,32,1,jpg,0,False,False,0.46126469245449986,True,0,False,0,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,\\Mac\Home\Documents\UiPath\OCR_testing_tool\project_folder\TextRecogDataGen\TextRecogDataGen\fonts\latin\OpenSans-Regular.ttf,,"Hello, I'm Pablo from UiPath",1
"Hello, I'm Pablo from UiPath",out/,"Hello, I'm Pablo from UiPath_68.jpg",texts\test.txt,en,100,False,False,False,False,1,False,32,1,jpg,0,False,False,1.9653169998908706,True,0,False,0,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,\\Mac\Home\Documents\UiPath\OCR_testing_tool\project_folder\TextRecogDataGen\TextRecogDataGen\fonts\latin\OpenSans-Regular.ttf,,Failed to Read,0
"Hello, I'm Pablo from UiPath",out/,"Hello, I'm Pablo from UiPath_69.jpg",texts\test.txt,en,100,False,False,False,False,1,False,32,1,jpg,0,False,False,0.2398738227942152,True,0,False,0,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,\\Mac\Home\Documents\UiPath\OCR_testing_tool\project_folder\TextRecogDataGen\TextRecogDataGen\fonts\latin\OpenSans-Regular.ttf,,"Hello, I'm Pablo from UiPath",1
"Hello, I'm Pablo from UiPath",out/,"Hello, I'm Pablo from UiPath_7.jpg",texts\test.txt,en,100,False,False,False,False,1,False,32,1,jpg,0,False,False,1.1119573302660104,True,0,False,0,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,\\Mac\Home\Documents\UiPath\OCR_testing_tool\project_folder\TextRecogDataGen\TextRecogDataGen\fonts\latin\OpenSans-Regular.ttf,,Hello. I'm Pablo from UIPath,0.928571428571429
"Hello, I'm Pablo from UiPath",out/,"Hello, I'm Pablo from UiPath_70.jpg",texts\test.txt,en,100,False,False,False,False,1,False,32,1,jpg,0,False,False,3.8028291501524385,True,0,False,0,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,\\Mac\Home\Documents\UiPath\OCR_testing_tool\project_folder\TextRecogDataGen\TextRecogDataGen\fonts\latin\OpenSans-Regular.ttf,,Failed to Read,0
"Hello, I'm Pablo from UiPath",out/,"Hello, I'm Pablo from UiPath_71.jpg",texts\test.txt,en,100,False,False,False,False,1,False,32,1,jpg,0,False,False,2.025241872620725,True,0,False,0,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,\\Mac\Home\Documents\UiPath\OCR_testing_tool\project_folder\TextRecogDataGen\TextRecogDataGen\fonts\latin\OpenSans-Regular.ttf,,Failed to Read,0
"Hello, I'm Pablo from UiPath",out/,"Hello, I'm Pablo from UiPath_72.jpg",texts\test.txt,en,100,False,False,False,False,1,False,32,1,jpg,0,False,False,2.738855191403605,True,0,False,0,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,\\Mac\Home\Documents\UiPath\OCR_testing_tool\project_folder\TextRecogDataGen\TextRecogDataGen\fonts\latin\OpenSans-Regular.ttf,,Failed to Read,0
"Hello, I'm Pablo from UiPath",out/,"Hello, I'm Pablo from UiPath_73.jpg",texts\test.txt,en,100,False,False,False,False,1,False,32,1,jpg,0,False,False,1.5621025898520244,True,0,False,0,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,\\Mac\Home\Documents\UiPath\OCR_testing_tool\project_folder\TextRecogDataGen\TextRecogDataGen\fonts\latin\OpenSans-Regular.ttf,,rm I-hPath,0.315789473684211
"Hello, I'm Pablo from UiPath",out/,"Hello, I'm Pablo from UiPath_74.jpg",texts\test.txt,en,100,False,False,False,False,1,False,32,1,jpg,0,False,False,0.8413940801163382,True,0,False,0,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,\\Mac\Home\Documents\UiPath\OCR_testing_tool\project_folder\TextRecogDataGen\TextRecogDataGen\fonts\latin\OpenSans-Regular.ttf,,Hello. I'm Pablo from UiPath,0.964285714285714
"Hello, I'm Pablo from UiPath",out/,"Hello, I'm Pablo from UiPath_75.jpg",texts\test.txt,en,100,False,False,False,False,1,False,32,1,jpg,0,False,False,3.885442694143122,True,0,False,0,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,\\Mac\Home\Documents\UiPath\OCR_testing_tool\project_folder\TextRecogDataGen\TextRecogDataGen\fonts\latin\OpenSans-Regular.ttf,,Failed to Read,0
"Hello, I'm Pablo from UiPath",out/,"Hello, I'm Pablo from UiPath_76.jpg",texts\test.txt,en,100,False,False,False,False,1,False,32,1,jpg,0,False,False,2.7699843883904185,True,0,False,0,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,\\Mac\Home\Documents\UiPath\OCR_testing_tool\project_folder\TextRecogDataGen\TextRecogDataGen\fonts\latin\OpenSans-Regular.ttf,,Failed to Read,0
"Hello, I'm Pablo from UiPath",out/,"Hello, I'm Pablo from UiPath_77.jpg",texts\test.txt,en,100,False,False,False,False,1,False,32,1,jpg,0,False,False,2.869653042366245,True,0,False,0,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,\\Mac\Home\Documents\UiPath\OCR_testing_tool\project_folder\TextRecogDataGen\TextRecogDataGen\fonts\latin\OpenSans-Regular.ttf,,Failed to Read,0
"Hello, I'm Pablo from UiPath",out/,"Hello, I'm Pablo from UiPath_78.jpg",texts\test.txt,en,100,False,False,False,False,1,False,32,1,jpg,0,False,False,2.6961686641581317,True,0,False,0,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,\\Mac\Home\Documents\UiPath\OCR_testing_tool\project_folder\TextRecogDataGen\TextRecogDataGen\fonts\latin\OpenSans-Regular.ttf,,Failed to Read,0
"Hello, I'm Pablo from UiPath",out/,"Hello, I'm Pablo from UiPath_79.jpg",texts\test.txt,en,100,False,False,False,False,1,False,32,1,jpg,0,False,False,3.633323948759756,True,0,False,0,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,\\Mac\Home\Documents\UiPath\OCR_testing_tool\project_folder\TextRecogDataGen\TextRecogDataGen\fonts\latin\OpenSans-Regular.ttf,,Failed to Read,0
"Hello, I'm Pablo from UiPath",out/,"Hello, I'm Pablo from UiPath_8.jpg",texts\test.txt,en,100,False,False,False,False,1,False,32,1,jpg,0,False,False,0.3391355998951613,True,0,False,0,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,\\Mac\Home\Documents\UiPath\OCR_testing_tool\project_folder\TextRecogDataGen\TextRecogDataGen\fonts\latin\OpenSans-Regular.ttf,,"Hello, I'm Pablo from UiPath",1
"Hello, I'm Pablo from UiPath",out/,"Hello, I'm Pablo from UiPath_80.jpg",texts\test.txt,en,100,False,False,False,False,1,False,32,1,jpg,0,False,False,2.0663074741950664,True,0,False,0,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,\\Mac\Home\Documents\UiPath\OCR_testing_tool\project_folder\TextRecogDataGen\TextRecogDataGen\fonts\latin\OpenSans-Regular.ttf,,Failed to Read,0
"Hello, I'm Pablo from UiPath",out/,"Hello, I'm Pablo from UiPath_81.jpg",texts\test.txt,en,100,False,False,False,False,1,False,32,1,jpg,0,False,False,2.391891964752347,True,0,False,0,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,\\Mac\Home\Documents\UiPath\OCR_testing_tool\project_folder\TextRecogDataGen\TextRecogDataGen\fonts\latin\OpenSans-Regular.ttf,,Failed to Read,0
"Hello, I'm Pablo from UiPath",out/,"Hello, I'm Pablo from UiPath_82.jpg",texts\test.txt,en,100,False,False,False,False,1,False,32,1,jpg,0,False,False,3.022095278321071,True,0,False,0,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,\\Mac\Home\Documents\UiPath\OCR_testing_tool\project_folder\TextRecogDataGen\TextRecogDataGen\fonts\latin\OpenSans-Regular.ttf,,Failed to Read,0
"Hello, I'm Pablo from UiPath",out/,"Hello, I'm Pablo from UiPath_83.jpg",texts\test.txt,en,100,False,False,False,False,1,False,32,1,jpg,0,False,False,2.548355473863801,True,0,False,0,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,\\Mac\Home\Documents\UiPath\OCR_testing_tool\project_folder\TextRecogDataGen\TextRecogDataGen\fonts\latin\OpenSans-Regular.ttf,,Failed to Read,0
"Hello, I'm Pablo from UiPath",out/,"Hello, I'm Pablo from UiPath_84.jpg",texts\test.txt,en,100,False,False,False,False,1,False,32,1,jpg,0,False,False,2.173975162953209,True,0,False,0,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,\\Mac\Home\Documents\UiPath\OCR_testing_tool\project_folder\TextRecogDataGen\TextRecogDataGen\fonts\latin\OpenSans-Regular.ttf,,Failed to Read,0
"Hello, I'm Pablo from UiPath",out/,"Hello, I'm Pablo from UiPath_85.jpg",texts\test.txt,en,100,False,False,False,False,1,False,32,1,jpg,0,False,False,2.8348336731415844,True,0,False,0,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,\\Mac\Home\Documents\UiPath\OCR_testing_tool\project_folder\TextRecogDataGen\TextRecogDataGen\fonts\latin\OpenSans-Regular.ttf,,Failed to Read,0
"Hello, I'm Pablo from UiPath",out/,"Hello, I'm Pablo from UiPath_86.jpg",texts\test.txt,en,100,False,False,False,False,1,False,32,1,jpg,0,False,False,1.2163275615912776,True,0,False,0,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,\\Mac\Home\Documents\UiPath\OCR_testing_tool\project_folder\TextRecogDataGen\TextRecogDataGen\fonts\latin\OpenSans-Regular.ttf,,Hello. rm Pablo from IJtPath,0.821428571428571
"Hello, I'm Pablo from UiPath",out/,"Hello, I'm Pablo from UiPath_87.jpg",texts\test.txt,en,100,False,False,False,False,1,False,32,1,jpg,0,False,False,2.2805790175229457,True,0,False,0,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,\\Mac\Home\Documents\UiPath\OCR_testing_tool\project_folder\TextRecogDataGen\TextRecogDataGen\fonts\latin\OpenSans-Regular.ttf,,Failed to Read,0
"Hello, I'm Pablo from UiPath",out/,"Hello, I'm Pablo from UiPath_88.jpg",texts\test.txt,en,100,False,False,False,False,1,False,32,1,jpg,0,False,False,2.6628215920769325,True,0,False,0,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,\\Mac\Home\Documents\UiPath\OCR_testing_tool\project_folder\TextRecogDataGen\TextRecogDataGen\fonts\latin\OpenSans-Regular.ttf,,Failed to Read,0
"Hello, I'm Pablo from UiPath",out/,"Hello, I'm Pablo from UiPath_89.jpg",texts\test.txt,en,100,False,False,False,False,1,False,32,1,jpg,0,False,False,3.1958290825239737,True,0,False,0,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,\\Mac\Home\Documents\UiPath\OCR_testing_tool\project_folder\TextRecogDataGen\TextRecogDataGen\fonts\latin\OpenSans-Regular.ttf,,Failed to Read,0
"Hello, I'm Pablo from UiPath",out/,"Hello, I'm Pablo from UiPath_9.jpg",texts\test.txt,en,100,False,False,False,False,1,False,32,1,jpg,0,False,False,0.4185494086065167,True,0,False,0,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,\\Mac\Home\Documents\UiPath\OCR_testing_tool\project_folder\TextRecogDataGen\TextRecogDataGen\fonts\latin\OpenSans-Regular.ttf,,"Hello, I'm Pablo from UiPath",1
"Hello, I'm Pablo from UiPath",out/,"Hello, I'm Pablo from UiPath_90.jpg",texts\test.txt,en,100,False,False,False,False,1,False,32,1,jpg,0,False,False,0.013128003062523597,True,0,False,0,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,\\Mac\Home\Documents\UiPath\OCR_testing_tool\project_folder\TextRecogDataGen\TextRecogDataGen\fonts\latin\OpenSans-Regular.ttf,,"Hello, I'm Pablo from UiPath",1
"Hello, I'm Pablo from UiPath",out/,"Hello, I'm Pablo from UiPath_91.jpg",texts\test.txt,en,100,False,False,False,False,1,False,32,1,jpg,0,False,False,1.0636896047642455,True,0,False,0,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,\\Mac\Home\Documents\UiPath\OCR_testing_tool\project_folder\TextRecogDataGen\TextRecogDataGen\fonts\latin\OpenSans-Regular.ttf,,"Hello, I'm Pablo from UiPath",1
"Hello, I'm Pablo from UiPath",out/,"Hello, I'm Pablo from UiPath_92.jpg",texts\test.txt,en,100,False,False,False,False,1,False,32,1,jpg,0,False,False,3.462154531578699,True,0,False,0,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,\\Mac\Home\Documents\UiPath\OCR_testing_tool\project_folder\TextRecogDataGen\TextRecogDataGen\fonts\latin\OpenSans-Regular.ttf,,Failed to Read,0
"Hello, I'm Pablo from UiPath",out/,"Hello, I'm Pablo from UiPath_93.jpg",texts\test.txt,en,100,False,False,False,False,1,False,32,1,jpg,0,False,False,0.6178939070455738,True,0,False,0,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,\\Mac\Home\Documents\UiPath\OCR_testing_tool\project_folder\TextRecogDataGen\TextRecogDataGen\fonts\latin\OpenSans-Regular.ttf,,"Hello, I'm Pablo from UiPath",1
"Hello, I'm Pablo from UiPath",out/,"Hello, I'm Pablo from UiPath_94.jpg",texts\test.txt,en,100,False,False,False,False,1,False,32,1,jpg,0,False,False,1.952813608884699,True,0,False,0,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,\\Mac\Home\Documents\UiPath\OCR_testing_tool\project_folder\TextRecogDataGen\TextRecogDataGen\fonts\latin\OpenSans-Regular.ttf,,Failed to Read,0
"Hello, I'm Pablo from UiPath",out/,"Hello, I'm Pablo from UiPath_95.jpg",texts\test.txt,en,100,False,False,False,False,1,False,32,1,jpg,0,False,False,3.408166546448247,True,0,False,0,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,\\Mac\Home\Documents\UiPath\OCR_testing_tool\project_folder\TextRecogDataGen\TextRecogDataGen\fonts\latin\OpenSans-Regular.ttf,,Failed to Read,0
"Hello, I'm Pablo from UiPath",out/,"Hello, I'm Pablo from UiPath_96.jpg",texts\test.txt,en,100,False,False,False,False,1,False,32,1,jpg,0,False,False,0.5811379213879473,True,0,False,0,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,\\Mac\Home\Documents\UiPath\OCR_testing_tool\project_folder\TextRecogDataGen\TextRecogDataGen\fonts\latin\OpenSans-Regular.ttf,,"Hello, I'm Pablo from UiPath",1
"Hello, I'm Pablo from UiPath",out/,"Hello, I'm Pablo from UiPath_97.jpg",texts\test.txt,en,100,False,False,False,False,1,False,32,1,jpg,0,False,False,1.5281657747306943,True,0,False,0,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,\\Mac\Home\Documents\UiPath\OCR_testing_tool\project_folder\TextRecogDataGen\TextRecogDataGen\fonts\latin\OpenSans-Regular.ttf,,rm Pat*o l..hPath,0.444444444444444
"Hello, I'm Pablo from UiPath",out/,"Hello, I'm Pablo from UiPath_98.jpg",texts\test.txt,en,100,False,False,False,False,1,False,32,1,jpg,0,False,False,3.5475880874016426,True,0,False,0,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,\\Mac\Home\Documents\UiPath\OCR_testing_tool\project_folder\TextRecogDataGen\TextRecogDataGen\fonts\latin\OpenSans-Regular.ttf,,Failed to Read,0
"Hello, I'm Pablo from UiPath",out/,"Hello, I'm Pablo from UiPath_99.jpg",texts\test.txt,en,100,False,False,False,False,1,False,32,1,jpg,0,False,False,2.4847581775167056,True,0,False,0,0,0,-1,1,0,#282828,1.0,"(5, 5, 5, 5)",False,\\Mac\Home\Documents\UiPath\OCR_testing_tool\project_folder\TextRecogDataGen\TextRecogDataGen\fonts\latin\OpenSans-Regular.ttf,,Failed to Read,0
